SKU,CATEGORY,Producer_Name,Product_Name,Vintage,Volume_Amount,Volume_Unit,Pack_Size,Sleeve_Size,Container,FOB,FOB_SS,FOB_CD,FOB_XC,Country,Region/State,Appelation,Grapes,ABV,Keg Coupler,UPC/EAN,COLA,Weight,Cases_Per_Layer,Cases_Per_Pallet,Notes,Status,Score
ZRS-1357-24,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,"""Pompette"" VDF Rosé",2024,750,ml,12.0,,,138,,,,FRANCE,,,caladoc - cross between malbec & grenache,,,,,,,,,,
ZRS-1355-23,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,"""Pompette"" VDF Red",2023,750,ml,12.0,,,138,,,,FRANCE,,,"aubun, counoise, cinsault, tempranillo",,,,,,,,,,
FIFI-0102-22,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,"""A Table!"" VDF Red",2022,750,ml,12.0,,,120,,,,FRANCE,,,syrah,,,,,,,,,,
FIFI-0072-21,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,"""Rosy"" VDF Red",2021,750,ml,12.0,,,144,,,,FRANCE,,,"grenache blanc, grenache rouge",,,,,,,,,,
FIFI-0103-21,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,"""NoVice"" Cotes du Rhone Red",2021,750,ml,12.0,,,156,,,,FRANCE,,,"grenache, mourvèdre, syrah",,,,,,,,,,
FIFI-0104-21,,CLOS DES MOURRES (Cairanne) 🌱 - new to portfolio!,Adessias Cairanne Red,2021,750,ml,12.0,,,168,,,,FRANCE,,,grenache,,,,,,,,,,
ZRS-1037-23    ,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Le B"" VDF White",2023,750,ml,12.0,,,144,,,,FRANCE,,,"roussanne, vermentino, grenache blanc, viognier",,,,,,,,,,
ZRS-1038-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Fleur des Salines"" VDF White",2023,750,ml,12.0,,,192,,,,FRANCE,,,vermentino,,,,,,,,,,
ZRS-1039-23    ,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""La Maceration des Salines"" VDF White",2023,750,ml,12.0,,,204,,,,FRANCE,,,skin-contact vermentino,,,,,,,,,,
ZRS-1040-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Lily Rose"" VDF Rosé",2023,750,ml,12.0,,,144,,,,FRANCE,,,"grenache, mourvèdre",,,,,,,,,,
ZRS-1041-23    ,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""La Soif des Salines"" VDF Rosé",2023,750,ml,12.0,,,156,,,,FRANCE,,,"aramon, cinsault",,,,,,,,,,
ZRS-1035-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Les Salines"" VDF Rosé",2023,750,ml,12.0,,,156,,,,FRANCE,,,carignan,,,,,,,,,,
ZRS-1034-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Pari Finesse"" Costieres des Nimes Red",2023,750,ml,12.0,,,144,,,,FRANCE,,,"grenache, syrah, carignan",,,,,,,,,,
ZRS-1036-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Le Chemin des Salines"" VDF Red",2023,750,ml,12.0,,,180,,,,FRANCE,,,"cinsault, carignan",,,,,,,,,,
ZRS-1042-23,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""L`Ame des Salines"" VDF Red",2023,750,ml,12.0,,,180,,,,FRANCE,,,cinsault,,,,,,,,,,
ZRS-1043-21,,MAS MELLET (Costières des Nîmes) 🌱 - new to portfolio!,"""Camille 1946"" VDF Red",2021,750,ml,12.0,,,186,,,,FRANCE,,,carignan,,,,,,,,,,
ZRS-1276-NV,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Poire de la Combe d'Ire"" Sparkling Cider",NV,750,ml,6.0,,,96,,,,FRANCE,,,pear cider,,,,,,,,,,
ZRS-0720-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""La Petite Robe"" VDF Blanc",2022,750,ml,12.0,,,246,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0720-21,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""La Petite Robe"" VDF Blanc",2021,750,ml,12.0,,,240,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0719-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Les Œillets"" VDF Blanc",2022,750,ml,12.0,,,276,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-1271-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Les Œillets Amphore"" VDF Blanc",2022,750,ml,12.0,,,294,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0740-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Pierra Menta"" VDF White",2022,750,ml,12.0,,,444,,,,FRANCE,,,gringet,,,,,,,,,,
ZRS-1270-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Côtillon des dames"" VDF Blanc",2022,750,ml,12.0,,,324,,,,FRANCE,,,"jacquère, altesse",,,,,,,,,,
ZRS-0738-20,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Côtillon des dames"" Reserve VDF Blanc",2020,750,ml,12.0,,,426,,,,FRANCE,,,"jacquère, altesse",,,,,,,,,,
ZRS-1272-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Les Vignes du Cheney"" VDF White",2022,750,ml,12.0,,,246,,,,FRANCE,,,"altesse, chardonnay, gewurztraminer, cinsault mondeuse",,,,,,,,,,
ZRS-0716-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""La Tour Sarazine"" VDF Blanc",2022,750,ml,12.0,,,360,,,,FRANCE,,,"jacquère, muscat",,,,,,,,,,
ZRS-0727-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Les Barrieux"" VDF Blanc",2022,750,ml,12.0,,,444,,,,FRANCE,,,"roussanne, jacquère",,,,,,,,,,
ZRS-0718-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Le Grande Journée"" VDF Blanc",2022,750,ml,12.0,,,528,,,,FRANCE,,,altesse,,,,,,,,,,
ZRS-0721-22M,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Vin de Lies"" VDF Blanc MAGNUMS",2022,1500,ml,6.0,,,276,,,,FRANCE,,,"jacquère, altesse, roussanne, muscat, favorita, cortese",,,,,,,,,,
ZRS-1275-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Le Pache"" VDF Red",2022,750,ml,12.0,,,192,,,,FRANCE,,,mondeuse,,,,,,,,,,
ZRS-1274-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Vers la Maison"" VDF Rouge",2022,750,ml,12.0,,,276,,,,FRANCE,,,mondeuse,,,,,,,,,,
ZRS-0725-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Champs Levat"" VDF Rouge",2022,750,ml,12.0,,,312,,,,FRANCE,,,mondeuse,,,,,,,,,,
14-0257-18,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Le Pas de l'Ours"" VDF Rouge",2018,750,ml,12.0,,,396,,,,FRANCE,,,mondeuse,,,,,,,,,,
ZRS-0728-19,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Côte Pelée"" VDF Rouge",2019,750,ml,12.0,,,444,,,,FRANCE,,,mondeuse,,,,,,,,,,
18-0861-16,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Voisins"" VDF Blanc",2016,750,ml,12.0,,,274,,,,FRANCE,,,riesling,,,,,,,,,,
18-0864-16,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Voisins"" VDF Rouge",2016,750,ml,12.0,,,210,,,,FRANCE,,,"carignan, cabernet sauvignon",,,,,,,,,,
18-0862-16,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Voisins Maceration"" VDF Rouge",2016,750,ml,12.0,,,292,,,,FRANCE,,,grenache,,,,,,,,,,
ZRS-0713-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Favorita"" Vin CEE Blanc",2022,750,ml,12.0,,,246,,,,FRANCE,,,favorita,,,,,,,,,,
ZRS-0715-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Cortese"" Vin CEE Blanc",2022,750,ml,12.0,,,246,,,,FRANCE,,,cortese,,,,,,,,,,
ZRS-0714-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Moscato"" Vin CEE Blanc",2022,750,ml,12.0,,,294,,,,FRANCE,,,moscato,,,,,,,,,,
19-0690-17,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Mosc. Maceration"" Vin CEE Blanc",2017,750,ml,12.0,,,312,,,,FRANCE,,,moscato,,,,,,,,,,
ZRS392-18,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Pinot Nero"" Vin CEE Rouge",2018,750,ml,12.0,,,246,,,,FRANCE,,,pinot Nero,,,,,,,,,,
ZRS-1273-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""Casa Rossa"" VDF Red",2022,750,ml,12.0,,,246,,,,FRANCE,,,"grignolino, freisa, barbera",,,,,,,,,,
ZRS-0723-22,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Barbera"" Vin CEE Rouge",2022,750,ml,12.0,,,246,,,,FRANCE,,,barbera,,,,,,,,,,
ZRS-0743-NV,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Reserve"" Vin CEE Rouge",NV,750,ml,12.0,,,240,,,,FRANCE,,,"barbera, pinot noir",,,,,,,,,,
ZRS200201-19,,"JEAN-YVES PERON (some vineyards in Piedmont, Italy) 🌱🐂 - new vintages!","""I Vicini Grignolino"" Vin CEE Rouge",2019,750,ml,12.0,,,300,,,,FRANCE,,,grignolino,,,,,,,,,,
ZRS-0155-23,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Jardin Secret"" VDF White",2023,750,ml,12.0,,,192,,,,FRANCE,,,"jacquère, altesse",,,,,,,,,,
ZRS-0155-23,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Kilometre 0"" VDF Blanc",2023,750,ml,12.0,,,192,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0153-22,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Chien d`Arret"" VDF Blanc",2022,750,ml,12.0,,,228,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-1325-22,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Eterlou"" VDF White",2022,750,ml,12.0,,,258,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0154-23,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Flamme Rouge"" VDF Rouge",2023,750,ml,12.0,,,192,,,,FRANCE,,,"mondeuse, pinot noir, gamay",,,,,,,,,,
ZRS-0156-21,,AXEL DOMONT 🌱🐂 -  new vintages!,"""Rencontres"" VDF Rouge",2021,750,ml,12.0,,,312,,,,FRANCE,,,mondeuse,,,,,,,,,,
ZRS-1393-24,,LES CORTIS 🌱 - new vintages!,"""Astrome"" VDF White",2024,750,ml,12.0,,,144,,,,FRANCE,,,"chardonnay, altesse",,,,,,,,,,
ZRS-1392-24,,LES CORTIS 🌱 - new vintages!,"""Obuscule"" VDF Red",2024,750,ml,12.0,,,144,,,,FRANCE,,,"gamay, chardonnay, pinot noir",,,,,,,,,,
ZRS-1229-23,,LES CORTIS 🌱 - new vintages!,"""Naxide"" VDF White",2023,750,ml,12.0,,,180,,,,FRANCE,,,"chardonnay, altesse",,,,,,,,,,
ZRS-1023-23,,LES CORTIS 🌱 - new vintages!,"""Teraxe"" VDF White",2023,750,ml,12.0,,,168,,,,FRANCE,,,"skin contact altesse, chardonnay",,,,,,,,,,
ZRS-1022-23,,LES CORTIS 🌱 - new vintages!,"""Gastine"" VDF Rosé",2023,750,ml,12.0,,,162,,,,FRANCE,,,"gamay, chardonnay",,,,,,,,,,
ZRS-1230-23,,LES CORTIS 🌱 - new vintages!,"""Uzée"" VDF Red",2023,750,ml,12.0,,,168,,,,FRANCE,,,"gamay, mondeuse",,,,,,,,,,
FIFI-0101-22,,LES CORTIS 🌱 - new vintages!,"""Brisure"" VDF Red",2022,750,ml,12.0,,,204,,,,FRANCE,,,"altesse, gamay",,,,,,,,,,
ZRS-0170-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Sarvazo VDF Pét-Nat Rosé,2022,750,ml,12.0,,,282,,,,FRANCE,,,"gamay, pinot noir",,,,,,,,,,
ZRS-0168-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Nua VDF White,2021,750,ml,12.0,,,252,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-0166-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Lyëna VDF White,2021,750,ml,12.0,,,282,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-0166-21M,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Lyëna VDF White 1.5L,2021,1500,ml,3.0,,,150,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-0164-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Grenalâ VDF Red,2022,750,ml,12.0,,,288,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0164-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Grenalâ VDF Red,2021,750,ml,12.0,,,252,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0164-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Grenalâ VDF Red 1.5L,2022,1500,ml,3.0,,,154.5,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0169-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Rita & Rova VDF Red,2022,750,ml,12.0,,,270,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0169-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Rita & Rova VDF Red,2021,750,ml,12.0,,,264,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0169-22M,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Rita & Rova VDF Red 1.5L,2021,1500,ml,3.0,,,145.5,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0165-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Kovè VDF Red,2022,750,ml,12.0,,,300,,,,FRANCE,,,"gamay, mondeuse",,,,,,,,,,
ZRS-0165-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Kovè VDF Red,2021,750,ml,12.0,,,282,,,,FRANCE,,,"gamay, mondeuse",,,,,,,,,,
ZRS-0165-22M,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Kovè VDF Red 1.5L,2022,1500,ml,3.0,,,150,,,,FRANCE,,,"gamay, mondeuse",,,,,,,,,,
ZRS-0167-21,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Novêra VDF Red,2021,750,ml,12.0,,,300,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0167-21M,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,Novêra VDF Red 1.5L,2021,1500,ml,3.0,,,162,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0163-22,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,A L`Abada VDF Red,2022,750,ml,12.0,,,300,,,,FRANCE,,,"gamay, gamay fréaux",,,,,,,,,,
ZRS-0163-22M,,TAILLEURS CUEILLEURS (Chloé Bey & Jordan d'Osualdo) 🐂 - new vintages!,A L`Abada VDF Red 1.5L,2022,1500,ml,3.0,,,162,,,,FRANCE,,,"gamay, gamay fréaux",,,,,,,,,,
ZRS-1380-23,,CHATEAU DES ECLAZ 🌱 -  new vintages!,"""Perle Des Eclaz"" VDF Sparkling",2023,750,ml,12.0,,,228,,,,FRANCE,,,altesse,,,,,,,,,,
ZRS-0554-23,,CHATEAU DES ECLAZ 🌱 -  new vintages!,"""Cuvée Fleurus"" Bugey Blanc",2023,750,ml,12.0,,,174,,,,FRANCE,,,altesse,,,,,,,,,,
ZRS-1382-23,,CHATEAU DES ECLAZ 🌱 -  new vintages!,Chardonnay Cru Manicle Bugey White,2023,750,ml,12.0,,,210,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-1379-22,,CHATEAU DES ECLAZ 🌱 -  new vintages!,"""Cuvée Hohenlinden"" Cru Manicle Bugey Blanc",2022,750,ml,12.0,,,228,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-1381-23,,CHATEAU DES ECLAZ 🌱 -  new vintages!,Pinot Noir Bugey Red,2023,750,ml,12.0,,,210,,,,FRANCE,,,pinot noir,,,,,,,,,,
ZRS-1381-23M,,CHATEAU DES ECLAZ 🌱 -  new vintages!,Pinot Noir Bugey Red 1.5L,2023,1500,ml,6.0,,,207,,,,FRANCE,,,pinot noir,,,,,,,,,,
11-1206-NV,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Foutre d'Escampette"" Blanc",NV,750,ml,12.0,,,inquire,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS11-0791-19,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Corvées de Trousseau"" Rouge",2019,750,ml,12.0,,,348,,,,FRANCE,,,trousseau,,,,,,,,,,
ZRS-0616-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""P'tit Poussot"" Blanc",2021,750,ml,12.0,,,360,,,,FRANCE,,,chardonnay,,,,,,,,,,
11-0793-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Pamina"" Blanc",2018,750,ml,12.0,,,420,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-0621-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Dorabella"" Rouge",2021,750,ml,12.0,,,360,,,,FRANCE,,,poulsard,,,,,,,,,,
12-0784-16,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Cul Rond Cuisse Arbois Blanc,2016,750,ml,12.0,,,inquire,,,,FRANCE,,,trousseau blanc,,,,,,,,,,
13-0627-07,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Cherubin Blanc Vin Jaune,2007,750,ml,12.0,,,inquire,,,,FRANCE,,,chardonnay,,,,,,,,,,
13-0628-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Commendatore"" Rouge",2018,750,ml,12.0,,,408,,,,FRANCE,,,trousseau,,,,,,,,,,
13-0630-13,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Zest de Savagnin"" Blanc",2013,750,ml,12.0,,,inquire,,,,FRANCE,,,savagnin,,,,,,,,,,
13-0962-15,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",ULM Rouge,2015,750,ml,12.0,,,inquire,,,,FRANCE,,,"pinot noir, chardonnay",,,,,,,,,,
15-0728-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Brutal Rouge,2017,750,ml,12.0,,,282,,,,FRANCE,,,"gamay, chardonnay",,,,,,,,,,
15-0786-14,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Chez Andre,2014,750,ml,12.0,,,inquire,,,,FRANCE,,,gamay,,,,,,,,,,
15-0832-14,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Brutal Blanc,2014,750,ml,12.0,,,inquire,,,,FRANCE,,,"gamay, chardonnay",,,,,,,,,,
19-0705-19,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Betty Bulles"" VDF Pet-Nat Blanc",2019,750,ml,12.0,,,222,,,,FRANCE,,,"chardonnay, molette, muscat, sylvaner",,,,,,,,,,
16-0651-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Betty Bulles"" Pet-Nat Rosé",2018,750,ml,12.0,,,222,,,,FRANCE,,,gamay,,,,,,,,,,
16-0652-16,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Charlot"" VDF Rouge",2016,750,ml,12.0,,,282,,,,FRANCE,,,"chardonnay, merlot",,,,,,,,,,
16-0653-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Charmay"" VDF Rouge",2017,750,ml,12.0,,,282,,,,FRANCE,,,"chardonnay,gamay",,,,,,,,,,
16-0654-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Mayga"" VDF Rouge",2017,750,ml,12.0,,,240,,,,FRANCE,,,gamay,,,,,,,,,,
16-0655-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Potion Magique"" Rouge",2018,750,ml,12.0,,,432,,,,FRANCE,,,"chardonnay, savagnin, poulsard",,,,,,,,,,
16-0764-15,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Tour de France""",2015,750,ml,12.0,,,inquire,,,,FRANCE,,,all of the above,,,,,,,,,,
16-0669-16,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂",Amphore Rouge,2016,750,ml,12.0,,,inquire,,,,FRANCE,,,trousseau,,,,,,,,,,
ZRS-0618-22,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Ganache"" VDF Rouge",2022,750,ml,12.0,,,246,,,,FRANCE,,,"grenache ,gamay",,,,,,,,,,
17-0675-16,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Mont d'Alicante"" VDF Rouge",2016,750,ml,12.0,,,inquire,,,,FRANCE,,,"alicante (Carcassonne), mondeuse (Savoie)",,,,,,,,,,
17-0679-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Zerlina"" VDF Rouge",2018,750,ml,12.0,,,384,,,,FRANCE,,,"pinot noir, trousseau",,,,,,,,,,
ZRS17-0712-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Reine de la Nuit"" VDF Blanc",2017,750,ml,12.0,,,450,,,,FRANCE,,,"chardonnay, savagnin",,,,,,,,,,
15-0856-16,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Chez Jean Marc"" VDF Rouge",2016,750,ml,12.0,,,186,,,,FRANCE,,,gamay,,,,,,,,,,
17-0857-14,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Chez Fabien"" VDF Rouge",2014,750,ml,12.0,,,198,,,,FRANCE,,,"grenache, chardonnay",,,,,,,,,,
ZRS-0620-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Elle Aime"" VDF Rouge",2021,750,ml,12.0,,,360,,,,FRANCE,,,pinot noir,,,,,,,,,,
17-1022-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Grenabar"" VDF Rouge",2017,750,ml,12.0,,,240,,,,FRANCE,,,"grenache, colombard",,,,,,,,,,
ZRS-0623-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Cariboom!"" VDF Rouge",2021,750,ml,12.0,,,228,,,,FRANCE,,,carignan,,,,,,,,,,
ZRS-0114-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Ivre de Vivre"" VDF Blanc",2021,750,ml,12.0,,,240,,,,FRANCE,,,viognier,,,,,,,,,,
ZRS200337-19,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Sly Vin"" VDF Blanc",2019,750,ml,12.0,,,294,,,,FRANCE,,,sylvaner,,,,,,,,,,
ZRS200221-20,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Clé à Molette"" VDF Blanc",2020,750,ml,12.0,,,276,,,,FRANCE,,,molette (Bugey),,,,,,,,,,
ZRS-0115-22,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Mus'cat"" VDF Blanc",2022,750,ml,12.0,,,228,,,,FRANCE,,,muscat,,,,,,,,,,
19-0454-17,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Raph'Noël"" VDF Rouge",2017,750,ml,12.0,,,282,,,,FRANCE,,,gamay,,,,,,,,,,
ZRS-0613-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Le Roi des Cepages"" VDF Blanc",2021,750,ml,12.0,,,276,,,,FRANCE,,,riesling,,,,,,,,,,
ZRS-0112-20,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Hip Hip J"" VDF Chardonnay",2020,750,ml,12.0,,,264,,,,FRANCE,,,chardonnay,,,,,,,,,,
ZRS-0619-18,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Hip Hip J"" VDF Poulsard",2018,750,ml,12.0,,,258,,,,FRANCE,,,poulsard,,,,,,,,,,
ZRS-0113-20,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Hip Hip J"" VDF Savagnin",2020,1500,ml,6.0,,,312,,,,FRANCE,,,savagnin,,,,,,,,,,
ZRS-0624-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Joker"" Jacquere Macerée VDF Blanc",2021,750,ml,12.0,,,228,,,,FRANCE,,,jacquère,,,,,,,,,,
ZRS-0614-21,,"DOMAINE DE L’OCTAVIN (Alice Bouvet, Arbois) 🌱🐂","""Cigogne"" VDF Gewurztraminer",2021,750,ml,12.0,,,228,,,,FRANCE,,,gewürztraminer,,,,,,,,,,
